Age,Gender,Sleep_Hours,Phone_Checks_Per_Day,Apps_Used_Daily,Phone_Usage_Purpose,Avg_Usage_Hours,Mental_Health_Issue_Level,Productive_Hours,No_Productive_Time,Addiction_Level
16,Male,8.3,71,14,Gaming,3.733333333333333,6.666666666666667,1.15,2.4,3
17,Other,3.8,45,19,Browsing,4.233333333333333,4.0,0.65,1.15,3
19,Male,8.5,78,13,Education,5.699999999999999,9.666666666666666,1.15,1.75,3
19,Male,5.7,94,12,Other,4.8999999999999995,5.333333333333333,0.9,3.1999999999999997,3
16,Male,7.2,30,15,Browsing,5.3999999999999995,6.666666666666667,0.75,1.65,3
18,Other,7.8,147,19,Other,5.8,4.333333333333333,0.1,1.0,3
13,Other,7.1,56,12,Other,3.466666666666667,5.0,0.75,1.15,1
13,Other,6.8,125,11,Gaming,5.1000000000000005,6.0,0.55,1.5,3
17,Male,6.9,91,6,Education,3.5,4.666666666666667,1.3,1.75,2
16,Other,5.2,103,7,Other,2.3000000000000003,5.666666666666667,1.0,0.8,2
14,Female,6.9,84,19,Education,5.633333333333333,9.333333333333334,1.5,2.35,3
14,Female,8.1,110,11,Gaming,2.266666666666667,6.333333333333333,1.25,3.1,3
19,Male,7.1,53,6,Browsing,5.0,2.6666666666666665,1.75,1.7,3
16,Female,8.0,128,16,Social Media,5.066666666666666,8.0,1.55,0.95,3
14,Female,5.1,64,11,Browsing,4.333333333333333,4.0,1.05,1.6500000000000001,2
19,Male,7.3,35,19,Gaming,3.9333333333333336,5.666666666666667,1.25,1.95,3
13,Male,7.5,149,11,Gaming,4.3999999999999995,4.0,0.5,2.1,3
14,Female,8.4,32,15,Education,2.4,5.666666666666667,1.85,2.0,2
16,Female,6.9,75,16,Other,4.733333333333333,5.333333333333333,0.65,3.3499999999999996,3
16,Male,8.9,56,7,Browsing,4.0,8.0,1.35,1.7000000000000002,2
14,Other,6.2,73,7,Education,2.3666666666666667,4.333333333333333,1.1,3.15,2
13,Female,6.6,135,17,Browsing,4.566666666666667,4.0,1.0499999999999998,1.3499999999999999,3
19,Other,7.1,145,11,Social Media,2.766666666666667,3.3333333333333335,1.05,1.7000000000000002,2
16,Female,6.8,129,9,Education,3.1666666666666665,5.0,0.75,3.4,3
16,Male,7.6,147,14,Gaming,4.8,5.333333333333333,1.1,2.0500000000000003,3
16,Male,6.7,75,6,Browsing,2.8333333333333335,5.666666666666667,1.15,2.3,2
15,Female,6.3,31,12,Other,3.6666666666666665,7.666666666666667,1.9500000000000002,2.2,3
14,Other,7.3,92,6,Gaming,3.6333333333333333,4.333333333333333,1.15,1.2,1
19,Other,8.5,90,12,Browsing,3.0999999999999996,4.333333333333333,0.5,1.75,2
17,Female,6.2,109,11,Gaming,3.5,5.666666666666667,1.65,3.3,3
17,Male,8.2,111,10,Gaming,3.1666666666666665,6.666666666666667,0.4,2.25,3
16,Other,7.9,56,11,Other,3.733333333333333,7.0,0.35,1.6,3
13,Other,7.9,83,20,Education,2.533333333333333,5.333333333333333,0.4,1.95,3
18,Male,8.0,140,18,Browsing,4.766666666666667,7.666666666666667,1.95,1.9,3
16,Female,7.6,104,10,Social Media,2.9,5.333333333333333,1.15,2.4,2
14,Other,6.0,142,12,Education,4.5,7.0,0.35,1.95,3
13,Female,5.3,136,9,Other,5.033333333333333,3.6666666666666665,1.3499999999999999,1.9,3
14,Other,8.3,95,14,Education,5.133333333333333,7.333333333333333,1.6,1.3,3
15,Female,6.3,129,20,Gaming,3.8333333333333335,5.0,1.55,1.35,3
13,Other,5.2,68,16,Social Media,3.4,2.0,0.7,3.05,3
17,Female,5.5,67,18,Social Media,4.3,6.666666666666667,0.4,3.3499999999999996,3
15,Male,6.9,107,12,Social Media,2.8000000000000003,7.0,0.39999999999999997,3.3499999999999996,2
18,Other,7.5,118,17,Gaming,4.233333333333333,8.666666666666666,1.25,2.65,3
14,Female,4.4,77,10,Gaming,2.3333333333333335,5.333333333333333,0.65,2.2,3
14,Other,8.5,71,20,Other,4.233333333333333,4.333333333333333,0.5,2.25,3
17,Female,7.7,136,6,Education,3.1666666666666665,4.666666666666667,1.15,1.4500000000000002,3
13,Other,4.9,58,16,Gaming,2.5333333333333337,5.666666666666667,0.9,1.6,3
16,Male,3.3,48,18,Social Media,3.4,6.0,2.0,2.6,3
15,Female,7.4,150,6,Social Media,2.8666666666666667,5.333333333333333,0.95,3.05,3
18,Male,7.2,40,18,Gaming,2.4,7.666666666666667,0.0,2.5999999999999996,3
16,Female,5.1,23,13,Social Media,4.933333333333334,4.0,1.7000000000000002,2.15,3
19,Male,4.7,126,13,Social Media,3.4333333333333336,5.0,2.25,3.2,3
13,Other,3.3,132,13,Other,4.333333333333333,8.0,0.4,2.25,3
15,Male,6.6,24,8,Social Media,2.6,4.666666666666667,0.7000000000000001,1.0,1
16,Female,5.2,108,12,Social Media,3.9,4.333333333333333,0.9,2.55,3
14,Female,7.6,112,20,Education,2.966666666666667,4.333333333333333,0.5,1.8,3
16,Other,6.4,20,20,Browsing,2.2333333333333334,7.666666666666667,0.95,2.05,3
15,Other,9.6,138,13,Education,3.766666666666667,7.0,1.15,1.4,2
16,Female,4.9,131,8,Gaming,4.166666666666667,5.666666666666667,0.75,2.3,3
17,Male,7.4,139,16,Gaming,3.3000000000000003,7.666666666666667,1.8,2.05,3
15,Female,5.5,40,13,Education,4.466666666666666,5.0,0.6000000000000001,2.25,3
14,Female,6.2,120,6,Social Media,3.233333333333333,6.333333333333333,1.15,1.5499999999999998,3
19,Female,5.6,68,10,Education,3.1333333333333333,6.333333333333333,0.4,1.45,3
13,Female,4.6,73,14,Social Media,5.0,6.666666666666667,0.75,1.7000000000000002,3
16,Female,7.6,32,18,Social Media,5.2,6.333333333333333,1.4,2.25,3
16,Female,7.9,135,14,Other,4.6000000000000005,6.0,1.1,2.0999999999999996,3
15,Other,7.6,46,7,Gaming,3.1,7.666666666666667,0.95,1.6,1
19,Female,5.0,66,16,Browsing,4.966666666666667,3.3333333333333335,1.5,2.25,3
13,Male,5.6,143,18,Gaming,5.933333333333334,4.333333333333333,0.3,1.9500000000000002,3
18,Other,5.3,119,15,Education,4.133333333333334,6.0,0.0,1.05,3
17,Other,4.6,90,20,Social Media,5.333333333333333,6.666666666666667,0.0,1.7999999999999998,3
18,Male,8.0,22,16,Browsing,3.5666666666666664,5.0,1.65,2.5,3
13,Female,3.5,70,11,Social Media,4.8,4.0,0.1,0.7,3
19,Female,5.8,133,15,Gaming,2.3,3.3333333333333335,1.2999999999999998,1.65,3
17,Female,5.0,76,18,Gaming,4.3,5.333333333333333,0.4,2.4000000000000004,3
15,Female,6.5,72,5,Social Media,4.3,6.0,0.4,2.0,3
17,Male,6.6,79,12,Other,5.233333333333333,6.333333333333333,1.05,2.2,3
15,Male,6.7,104,20,Social Media,2.4333333333333336,5.0,1.4,1.2,2
17,Other,3.6,37,14,Other,3.266666666666667,4.666666666666667,1.65,1.2000000000000002,3
13,Female,4.5,141,18,Social Media,2.3,8.0,0.7,1.65,2
19,Female,5.3,134,11,Other,3.766666666666667,9.0,0.4,1.95,3
19,Other,7.1,108,17,Education,4.066666666666666,8.0,0.95,1.35,3
14,Male,4.0,20,5,Other,1.6333333333333335,5.666666666666667,1.0,2.15,1
18,Male,7.7,55,10,Browsing,4.5,5.0,1.2,1.9,3
19,Male,6.1,58,7,Social Media,3.9333333333333336,2.6666666666666665,0.75,2.3,3
13,Female,9.1,87,20,Gaming,2.9,4.333333333333333,1.25,2.6,3
14,Male,9.3,106,18,Education,3.4333333333333336,3.0,0.5,1.8,3
15,Other,7.8,83,17,Education,3.9333333333333336,5.333333333333333,1.7,1.9,3
17,Male,8.3,123,19,Gaming,3.6333333333333333,7.333333333333333,0.6,0.25,2
15,Other,6.8,68,10,Browsing,5.400000000000001,3.6666666666666665,1.2000000000000002,2.0,3
19,Male,6.1,71,12,Browsing,5.433333333333333,5.0,1.7,1.25,3
19,Male,5.2,110,19,Education,3.0,4.333333333333333,1.15,2.8,3
13,Other,6.6,130,20,Social Media,3.1666666666666665,6.0,1.4,3.4,3
15,Male,6.1,54,15,Social Media,3.533333333333333,4.333333333333333,0.55,1.8499999999999999,3
13,Male,6.8,103,16,Gaming,3.4333333333333336,6.0,0.4,1.5999999999999999,3
17,Male,8.5,41,7,Other,4.366666666666666,6.333333333333333,0.15,2.5,3
14,Male,6.3,54,19,Browsing,4.8999999999999995,6.0,1.0499999999999998,2.65,3
17,Other,6.8,80,18,Browsing,3.1999999999999997,2.6666666666666665,1.4,1.55,2
15,Male,6.8,39,18,Gaming,4.866666666666666,7.333333333333333,1.6,0.9500000000000001,3
18,Other,6.9,48,10,Browsing,4.5,3.6666666666666665,1.05,1.5,3
15,Other,5.8,101,14,Browsing,4.066666666666666,4.0,1.05,2.0,3
18,Male,7.2,75,17,Social Media,2.1999999999999997,5.666666666666667,1.1,2.15,2
15,Male,8.0,62,8,Other,3.1,4.333333333333333,1.4,2.95,3
17,Other,5.4,25,20,Other,3.9,8.0,1.3,1.0,3
15,Male,8.0,55,7,Education,4.433333333333334,5.0,1.1,1.85,2
17,Male,7.0,135,20,Other,3.4,6.333333333333333,0.75,3.5999999999999996,3
13,Other,5.3,113,10,Education,3.9,5.333333333333333,0.9,1.95,3
15,Other,4.3,144,12,Gaming,3.6666666666666665,5.0,1.4500000000000002,2.6,3
17,Other,7.0,128,17,Social Media,3.0666666666666664,6.333333333333333,0.8999999999999999,1.2,3
14,Female,7.2,136,12,Browsing,3.266666666666667,8.333333333333334,0.25,2.55,3
16,Other,7.3,49,20,Other,4.5,4.666666666666667,1.2000000000000002,1.95,3
15,Female,6.1,37,17,Browsing,3.2999999999999994,7.0,0.7,2.1,3
18,Male,6.1,36,16,Browsing,4.866666666666667,3.3333333333333335,1.55,2.6,3
14,Female,4.9,46,13,Social Media,5.433333333333333,6.333333333333333,0.8,2.15,3
14,Other,6.2,64,8,Other,3.1999999999999997,5.0,1.25,1.2,2
16,Male,4.9,25,6,Gaming,3.233333333333333,5.0,0.5,2.0,3
17,Male,6.4,87,5,Gaming,2.9333333333333336,1.6666666666666667,0.45,1.9500000000000002,2
18,Other,7.8,53,10,Browsing,5.333333333333333,4.666666666666667,0.75,1.0,3
18,Female,7.0,42,6,Social Media,4.166666666666667,3.6666666666666665,0.7,1.9,2
17,Female,5.7,105,10,Gaming,3.766666666666667,2.6666666666666665,0.8,1.9,3
14,Other,5.3,135,6,Other,4.8,5.0,0.35,1.25,3
19,Male,7.9,86,13,Browsing,1.7,3.6666666666666665,1.35,2.15,2
13,Other,8.3,141,5,Browsing,4.5,4.333333333333333,0.65,2.5999999999999996,3
19,Male,7.3,131,10,Browsing,3.5666666666666664,4.333333333333333,1.6,1.55,2
18,Male,7.9,125,19,Browsing,4.133333333333334,5.333333333333333,0.7,1.9500000000000002,3
19,Male,6.1,118,10,Gaming,3.9333333333333336,5.666666666666667,1.75,2.6500000000000004,3
19,Male,5.4,100,18,Other,3.8666666666666667,7.666666666666667,0.45,2.3,3
18,Other,5.3,53,8,Browsing,6.0,7.333333333333333,0.75,2.1500000000000004,3
18,Male,7.8,84,20,Other,3.3666666666666667,9.333333333333334,0.15,2.0,3
17,Other,5.0,24,9,Browsing,4.866666666666667,8.333333333333334,0.35,1.25,3
13,Male,6.4,136,7,Education,3.9,6.333333333333333,1.5499999999999998,3.05,3
16,Other,7.5,131,7,Education,6.2,6.333333333333333,0.6,2.05,3
15,Female,5.2,65,17,Social Media,3.7999999999999994,5.666666666666667,0.75,1.4500000000000002,3
19,Male,5.8,126,9,Browsing,3.6666666666666665,6.333333333333333,1.4500000000000002,1.7999999999999998,3
18,Other,7.8,42,19,Education,4.266666666666667,5.666666666666667,1.2000000000000002,1.0,2
16,Female,6.7,115,14,Other,3.1666666666666665,7.0,0.2,2.3,3
19,Other,3.6,57,8,Gaming,3.6333333333333333,3.0,0.5,3.0,3
17,Female,6.7,45,5,Browsing,4.366666666666666,7.0,0.6000000000000001,2.45,3
14,Female,3.6,137,15,Gaming,3.2000000000000006,6.333333333333333,0.7,2.0,3
14,Female,7.0,35,8,Browsing,4.766666666666667,4.0,1.5,2.5999999999999996,3
18,Male,6.2,70,19,Browsing,4.533333333333333,1.6666666666666667,0.95,1.65,3
19,Male,6.6,116,10,Education,3.4333333333333336,3.3333333333333335,1.25,1.35,2
16,Male,7.2,79,18,Browsing,5.3999999999999995,6.666666666666667,1.5,3.2,3
13,Male,5.3,145,12,Gaming,4.933333333333333,5.0,1.15,2.55,3
13,Female,8.4,49,11,Education,3.4,7.666666666666667,0.95,1.75,1
19,Female,8.7,82,14,Education,4.633333333333333,6.666666666666667,0.9,2.25,3
14,Other,6.7,129,12,Browsing,4.366666666666667,3.6666666666666665,1.25,1.9,3
16,Other,5.4,148,19,Other,4.800000000000001,4.666666666666667,0.55,2.3,3
17,Other,5.6,136,15,Education,4.633333333333333,3.3333333333333335,0.55,1.8,3
19,Female,6.8,129,12,Education,3.4333333333333336,5.0,1.6,1.4500000000000002,3
17,Female,6.5,103,7,Other,3.766666666666667,2.0,2.25,0.95,3
13,Male,5.3,129,6,Social Media,2.933333333333333,6.333333333333333,0.8500000000000001,1.9000000000000001,3
17,Female,7.0,116,19,Education,3.6,5.0,1.9500000000000002,2.6,3
16,Male,4.9,86,6,Social Media,4.3,3.6666666666666665,0.45,3.0,3
16,Male,4.7,119,8,Other,4.666666666666667,3.3333333333333335,1.5,2.3,3
18,Other,5.5,34,5,Other,4.033333333333333,4.666666666666667,1.05,1.75,2
16,Other,5.3,22,5,Gaming,3.066666666666667,4.666666666666667,1.2000000000000002,1.9500000000000002,1
16,Other,3.3,89,11,Browsing,3.5333333333333337,3.6666666666666665,0.8500000000000001,1.25,2
17,Other,4.8,94,5,Gaming,3.6333333333333333,5.666666666666667,1.15,3.45,3
16,Male,7.1,32,10,Browsing,3.4333333333333336,4.666666666666667,0.30000000000000004,3.1500000000000004,3
17,Male,5.5,93,8,Other,5.266666666666667,4.666666666666667,0.35,2.2,3
13,Female,8.3,53,18,Other,2.433333333333333,4.0,0.5,2.8,3
18,Male,6.4,90,17,Education,4.566666666666666,4.666666666666667,0.65,1.8,3
17,Female,7.3,25,8,Social Media,4.866666666666666,6.0,0.75,2.3,3
13,Other,9.0,148,13,Education,4.566666666666666,7.333333333333333,0.75,2.0,3
14,Male,6.0,95,14,Other,4.066666666666666,5.666666666666667,1.8,2.75,3
17,Male,6.1,135,16,Education,3.4,8.333333333333334,1.7,1.1,3
14,Female,8.2,76,9,Other,4.533333333333333,5.666666666666667,0.9,0.9,2
14,Other,5.7,61,5,Other,2.5666666666666664,3.0,1.7,1.6500000000000001,2
13,Other,6.5,92,7,Social Media,3.6999999999999997,5.666666666666667,0.8,2.1,2
19,Other,6.6,105,19,Education,4.366666666666667,5.666666666666667,1.0,1.75,3
17,Male,7.1,66,18,Browsing,5.1000000000000005,7.666666666666667,0.95,2.6500000000000004,3
16,Female,7.5,27,20,Gaming,4.6,3.6666666666666665,0.45,1.95,3
14,Male,8.6,69,11,Browsing,2.566666666666667,4.333333333333333,1.35,1.55,2
14,Male,7.2,120,13,Education,4.8,7.666666666666667,1.65,1.8,3
18,Other,5.5,85,18,Education,4.033333333333333,8.333333333333334,1.3,0.9,3
19,Female,7.0,34,20,Browsing,3.3000000000000003,2.6666666666666665,0.45,1.4,2
18,Other,4.2,42,11,Browsing,4.266666666666667,5.666666666666667,1.4000000000000001,1.55,2
15,Male,6.5,44,20,Gaming,1.7,4.0,0.05,2.75,3
18,Female,7.3,34,18,Education,3.533333333333333,8.333333333333334,0.15000000000000002,1.9500000000000002,1
19,Other,10.0,93,17,Other,4.333333333333333,4.666666666666667,1.35,1.3499999999999999,3
16,Female,8.6,110,6,Social Media,3.0333333333333337,2.3333333333333335,2.0,3.0,3
17,Other,6.9,139,19,Social Media,4.066666666666666,5.333333333333333,1.4,2.05,3
13,Male,8.0,70,20,Education,3.266666666666667,4.666666666666667,0.6000000000000001,2.25,3
16,Female,7.6,71,8,Other,4.5,4.0,1.9000000000000001,1.45,2
17,Male,6.0,125,14,Browsing,4.033333333333333,6.666666666666667,1.1,3.75,3
19,Male,8.5,73,14,Browsing,3.0666666666666664,5.0,1.6,2.75,3
15,Other,5.1,89,17,Gaming,4.233333333333333,7.0,1.55,1.7999999999999998,3
16,Other,5.7,48,19,Other,2.733333333333333,5.333333333333333,0.6499999999999999,1.7,2
17,Female,7.2,131,15,Other,2.3666666666666667,9.0,1.0,2.45,3
15,Female,7.7,110,20,Social Media,3.233333333333333,4.333333333333333,1.3,1.8,3
18,Other,8.0,62,15,Gaming,3.2999999999999994,6.0,0.9,3.1,3
17,Female,5.5,98,6,Social Media,3.0,7.0,0.9,1.95,3
13,Other,6.4,73,9,Gaming,2.766666666666667,5.0,1.45,1.0,2
13,Male,9.8,86,11,Social Media,3.733333333333333,6.333333333333333,1.05,1.5,1
14,Other,4.0,79,6,Gaming,3.1666666666666665,6.0,0.5,2.35,3
17,Male,8.4,33,11,Other,4.3999999999999995,6.0,1.65,3.2,3
14,Female,5.8,43,18,Social Media,1.0,5.0,0.55,1.55,2
13,Male,5.0,56,20,Education,4.933333333333334,9.0,1.25,1.75,3
17,Male,5.0,136,5,Other,3.6666666666666665,8.666666666666666,2.55,3.1,3
18,Female,7.0,118,17,Other,3.6,7.333333333333333,0.9,0.55,2
13,Male,7.7,146,20,Gaming,5.3999999999999995,5.666666666666667,0.6,2.8,3
13,Male,5.0,80,20,Other,3.8000000000000003,9.0,1.8499999999999999,1.9500000000000002,3
14,Female,7.1,85,14,Gaming,3.3666666666666667,6.0,1.5,1.45,3
14,Male,8.4,147,9,Other,3.2000000000000006,3.6666666666666665,0.0,1.5,2
15,Female,3.9,58,16,Education,4.2,3.6666666666666665,2.0,3.05,3
16,Male,8.9,49,14,Gaming,4.466666666666667,5.333333333333333,1.1,2.35,3
19,Other,8.7,150,20,Other,3.6333333333333333,5.0,0.55,1.6500000000000001,3
14,Male,6.7,70,18,Social Media,2.5333333333333337,4.666666666666667,0.44999999999999996,3.25,3
16,Other,9.0,116,16,Gaming,4.533333333333333,6.666666666666667,0.2,1.95,3
14,Other,7.5,66,16,Other,3.5,8.0,0.75,1.95,3
19,Male,7.2,36,9,Other,3.1999999999999997,5.0,1.4500000000000002,1.7,2
17,Other,4.4,51,16,Other,3.4333333333333336,3.6666666666666665,1.3,2.35,3
18,Male,7.8,142,17,Browsing,2.3333333333333335,4.666666666666667,1.1,2.7,3
14,Female,5.8,64,6,Browsing,5.3999999999999995,7.333333333333333,1.1,2.85,3
14,Male,5.4,137,14,Gaming,6.166666666666667,7.0,1.5,2.3,3
15,Other,8.5,50,14,Social Media,4.166666666666667,6.333333333333333,0.0,3.1,3
17,Male,6.1,128,17,Gaming,4.966666666666666,4.333333333333333,1.1,1.15,2
18,Other,9.5,133,16,Education,4.233333333333333,7.666666666666667,0.7,2.05,3
16,Male,7.2,83,14,Browsing,3.1,4.666666666666667,0.8500000000000001,2.5,3
13,Female,6.4,96,9,Social Media,4.133333333333334,6.666666666666667,2.2,0.65,2
17,Other,9.3,32,15,Browsing,4.0,4.333333333333333,1.25,1.6,1
14,Female,5.3,141,19,Other,2.8333333333333335,5.666666666666667,0.8,1.85,3
19,Other,5.2,98,11,Other,4.633333333333333,1.3333333333333333,1.65,1.5,3
16,Female,6.0,149,14,Browsing,3.633333333333333,6.666666666666667,1.25,1.85,3
16,Other,4.2,96,7,Gaming,2.1999999999999997,7.0,0.7,2.15,3
17,Other,6.6,46,16,Browsing,3.233333333333334,3.3333333333333335,0.25,2.45,3
15,Other,4.7,141,14,Other,3.766666666666667,5.333333333333333,1.4,0.8,3
13,Female,5.2,119,11,Other,3.9,3.0,1.1500000000000001,0.8,2
14,Female,6.9,149,10,Social Media,3.6,5.333333333333333,0.55,0.6000000000000001,2
14,Female,4.1,82,8,Gaming,5.300000000000001,8.0,1.75,1.4,3
15,Female,8.2,97,7,Social Media,3.8666666666666667,7.0,0.35,1.55,3
17,Male,4.0,40,16,Social Media,4.033333333333333,3.3333333333333335,0.95,1.3,3
18,Other,7.1,39,7,Browsing,2.433333333333333,1.3333333333333333,0.7,1.85,2
17,Male,7.9,56,19,Social Media,4.133333333333334,5.666666666666667,0.7,1.7,3
15,Male,8.2,32,18,Social Media,3.3333333333333335,6.333333333333333,1.75,3.3,3
15,Other,7.5,40,14,Education,4.533333333333334,7.333333333333333,1.25,2.85,3
15,Other,7.4,106,16,Other,2.9333333333333336,7.333333333333333,0.1,2.15,2
13,Male,5.8,64,19,Education,5.599999999999999,4.0,1.15,1.95,3
16,Male,6.9,110,10,Gaming,4.266666666666667,4.0,1.1,2.45,3
14,Female,4.0,124,18,Browsing,3.633333333333333,6.0,1.5,2.5,3
19,Female,7.4,94,11,Gaming,3.8666666666666667,5.666666666666667,0.9500000000000001,2.4000000000000004,3
18,Male,5.2,144,16,Social Media,3.1,2.6666666666666665,2.1,1.65,3
19,Male,3.8,123,7,Education,2.8333333333333335,6.0,1.05,3.4000000000000004,3
18,Male,3.0,104,16,Social Media,4.766666666666667,7.666666666666667,0.8,2.7,3
18,Female,6.2,82,5,Gaming,3.9,6.666666666666667,1.0,2.05,3
19,Female,7.5,100,16,Other,4.6,5.333333333333333,1.4500000000000002,2.25,3
14,Male,6.1,129,7,Browsing,3.6,4.0,0.8,2.8,3
18,Female,7.2,61,19,Browsing,3.9333333333333336,4.333333333333333,0.8500000000000001,2.95,3
14,Male,7.9,117,19,Education,4.1000000000000005,6.0,1.25,1.8,3
14,Male,5.1,147,10,Browsing,4.1000000000000005,5.333333333333333,1.5,1.9,3
15,Male,6.6,71,13,Browsing,4.166666666666667,7.333333333333333,1.2,1.15,3
17,Other,5.7,58,9,Other,3.2000000000000006,5.0,0.8999999999999999,1.75,3
14,Male,3.9,119,9,Other,3.8666666666666667,8.666666666666666,2.35,1.25,3
18,Other,3.6,105,5,Browsing,3.5333333333333337,6.666666666666667,1.2999999999999998,1.5,3
15,Female,7.8,69,15,Education,4.6000000000000005,5.666666666666667,0.3,2.1,3
17,Other,3.8,47,17,Browsing,3.9,5.333333333333333,1.25,1.4,3
15,Female,5.4,102,14,Social Media,3.1333333333333333,7.0,0.7,0.9500000000000001,1
15,Female,7.8,52,12,Other,3.1666666666666665,6.333333333333333,1.95,2.15,3
17,Other,5.2,59,17,Social Media,6.2,9.333333333333334,2.0,2.5,3
17,Other,7.5,75,7,Education,4.466666666666666,4.333333333333333,1.25,1.55,3
13,Male,7.4,97,19,Other,1.9333333333333333,4.666666666666667,0.4,1.35,3
13,Other,8.3,140,16,Other,4.1000000000000005,3.3333333333333335,1.45,2.6,3
19,Female,6.4,33,7,Other,4.3999999999999995,5.0,1.35,2.85,3
14,Female,6.9,92,12,Social Media,3.733333333333333,7.0,1.6500000000000001,1.75,3
17,Other,5.2,76,5,Browsing,4.5,7.666666666666667,0.5,2.45,3
14,Female,6.3,123,8,Gaming,3.4333333333333336,5.666666666666667,1.05,1.65,2
19,Other,3.8,67,5,Education,4.166666666666667,7.0,1.2,1.9500000000000002,3
17,Other,7.6,69,18,Social Media,4.966666666666667,5.0,1.5499999999999998,1.4,3
14,Female,6.0,111,7,Education,1.5999999999999999,5.333333333333333,0.4,2.3,2
17,Male,5.2,146,10,Gaming,5.266666666666667,4.666666666666667,0.2,2.3,3
13,Female,3.9,83,17,Other,4.233333333333333,4.666666666666667,1.6,2.7,3
17,Other,6.0,50,6,Education,4.6000000000000005,3.3333333333333335,0.1,2.3,3
18,Other,7.1,148,16,Browsing,3.6,6.0,1.5499999999999998,2.45,3
16,Other,7.1,29,19,Social Media,5.533333333333334,6.666666666666667,0.75,2.5,3
14,Male,5.0,127,6,Browsing,4.633333333333333,5.333333333333333,0.6499999999999999,2.05,3
13,Other,5.4,142,18,Browsing,4.066666666666666,3.6666666666666665,1.0,2.5,3
14,Other,6.0,65,20,Gaming,2.233333333333333,7.0,0.7,1.8,3
13,Female,4.0,108,8,Other,2.966666666666667,8.0,0.95,1.7,3
17,Female,6.5,20,14,Other,3.266666666666666,5.666666666666667,1.05,2.85,3
13,Other,7.3,57,8,Social Media,4.866666666666666,5.333333333333333,1.2999999999999998,0.7999999999999999,2
16,Other,4.4,129,10,Browsing,4.566666666666666,8.0,1.15,1.55,3
14,Male,7.0,150,5,Gaming,3.9333333333333336,4.333333333333333,1.3,2.2,2
14,Female,8.8,122,6,Browsing,4.8,7.0,1.2999999999999998,1.4,3
16,Male,7.7,23,8,Other,3.766666666666667,6.0,0.8,1.7999999999999998,2
17,Female,6.3,83,18,Browsing,3.733333333333333,4.333333333333333,0.6,3.4000000000000004,3
14,Other,9.4,67,19,Browsing,5.633333333333333,4.666666666666667,1.8,3.05,3
14,Other,6.6,95,5,Social Media,4.166666666666667,4.0,0.95,0.75,2
13,Male,9.0,41,11,Education,3.9,3.3333333333333335,1.2999999999999998,1.4,2
18,Male,8.1,119,15,Other,4.7,4.666666666666667,1.35,1.8,3
18,Other,4.9,130,13,Gaming,3.766666666666667,7.333333333333333,1.2999999999999998,3.45,3
13,Female,5.7,117,20,Other,3.266666666666667,5.333333333333333,1.2000000000000002,2.25,3
15,Other,5.9,47,12,Other,2.5,5.666666666666667,1.15,1.65,2
16,Male,5.3,41,18,Gaming,3.4333333333333336,3.6666666666666665,1.15,1.95,3
16,Female,6.9,142,9,Education,4.633333333333333,6.0,1.75,3.2,3
17,Male,5.6,127,20,Browsing,2.6,3.3333333333333335,0.6499999999999999,2.65,3
13,Female,7.6,115,19,Education,2.966666666666667,5.666666666666667,1.75,2.95,3
19,Other,6.5,103,17,Browsing,3.6666666666666665,8.666666666666666,0.6499999999999999,1.95,3
13,Female,5.6,76,19,Gaming,4.033333333333333,7.0,1.25,1.0,3
14,Other,7.1,79,18,Social Media,4.566666666666666,4.333333333333333,1.2000000000000002,1.7999999999999998,3
