event_id,disaster_type,location,latitude,longitude,date,severity_level,affected_population,estimated_economic_loss_usd,response_time_hours,aid_provided,infrastructure_damage_index,is_major_disaster
380,Earthquake,Chile,-35.39156828207784,-67.10163240683377,2024-02-23,10,43311.62876306385,6209950.094977778,24.942307463040677,No,0.77,True
19298,Earthquake,Chile,-36.02951632252713,-70.19396069036394,2025-09-05,8,37599.42779594284,6654240.481596288,22.48137286498047,No,0.96,True
2930,Earthquake,Chile,-34.664061268200555,-68.43540610712009,2025-03-15,10,49907.21869809995,7164177.0102723865,6.4962857797470095,No,0.66,True
6198,Earthquake,Chile,-32.727482017309526,-67.32402291179905,2024-03-07,10,47265.12963419693,9368619.813759277,65.89409813018021,Yes,4.507658813042889,True
6834,Earthquake,Chile,-36.27108606292808,-74.05502668868328,2025-05-03,10,38773.65967724353,9386796.241201198,28.27885155542146,No,2.934260841729633,True
12036,Earthquake,Chile,-36.69963960212747,-69.83917616183773,2023-08-29,10,54153.16074672724,3832835.867604721,43.56308938165042,Yes,2.4983875516503367,True
15355,Earthquake,Chile,-34.14792104333585,-74.19743363309405,2025-04-01,9,46985.61315084071,8769599.407246398,47.432458413538406,No,0.56,True
14727,Earthquake,Chile,-32.500055843159295,-70.56600052160833,2024-04-09,8,48024.16036721497,11433081.52389493,15.976565925064737,Yes,7.468567176590849,True
15195,Earthquake,Chile,-34.782474618364525,-71.22133538690524,2024-03-26,9,54435.5586830488,14818368.576745968,65.96715710224892,Yes,1.0,True
12970,Earthquake,Chile,-38.96089824361965,-68.91524654169625,2023-03-01,9,65235.51281736966,16156925.536844937,9.215712959027202,Yes,0.86,True
2505,Earthquake,Chile,-37.39274539361304,-70.93323018523127,2024-05-22,8,47164.60534304112,11992327.132060897,9.231430614533174,No,0.57,True
19510,Earthquake,Chile,-36.42453856061027,-74.96722365157142,2025-02-11,9,39795.1478741449,3449213.1545153437,7.596706103928089,Yes,0.63,True
8638,Earthquake,Chile,-32.410976718444935,-72.16176741562793,2024-03-29,7,33259.49252271797,6940634.065979715,5.847463852870609,Yes,0.49,True
18663,Earthquake,Chile,-36.89212808437521,-69.91408452801569,2024-05-24,10,54658.91531736412,12305615.669318201,42.10029853588321,Yes,0.62,True
1718,Earthquake,Chile,-37.68378052459918,-72.360792349979,2024-05-18,7,35119.20297605889,8919081.410923066,38.765407676502186,Yes,6.8925378253503045,True
2669,Earthquake,Chile,-37.06145638652628,-69.33352906788994,2023-03-14,7,16726.89700908002,2329752.078192873,36.04621103569396,Yes,0.8757722599328255,True
8754,Earthquake,Chile,-37.70083184537977,-70.88153173870361,2025-10-20,10,43406.621302111744,5319051.013304837,72.27457226835465,Yes,3.212432681829279,True
9093,Earthquake,Chile,-38.522878655009386,-70.58096248370488,2023-06-13,8,30030.312262587355,2284555.30095984,24.523666192846985,Yes,2.033376421597361,True
7373,Earthquake,Chile,-37.26023724668491,-73.53646706704579,2023-06-01,10,40564.63116591351,4381283.887521034,35.50447730852103,No,0.84,True
15759,Earthquake,Chile,-32.28897402429779,-70.83605690673025,2024-08-14,7,35976.71205465474,9337661.312480906,66.87937943635826,Yes,0.87,True
6920,Earthquake,Chile,-35.052567482124246,-73.01120345385243,2023-02-05,10,41190.74351102484,9634449.65904211,47.926660059895426,Yes,5.165829360678808,True
13708,Earthquake,Chile,-34.54906191786854,-69.20758435245051,2022-12-29,7,41905.132256984885,11899712.72183895,56.610049723559726,Yes,5.289457734498664,True
18544,Earthquake,Chile,-36.642185984493445,-73.91443957323118,2025-09-18,7,43632.10104618972,2948199.407716005,42.46135417505366,No,0.55,True
5282,Earthquake,Chile,-33.18714457393812,-70.47900997751742,2023-02-14,10,42736.7298503675,4004697.2789239907,15.3459299798112,Yes,1.0,True
8076,Earthquake,Chile,-36.32366502991778,-74.48155670959012,2023-05-28,9,39366.799640199664,10383854.932395868,39.64708340211389,Yes,5.644885373739311,True
6822,Earthquake,Chile,-32.71373644832514,-71.21483129120823,2025-03-27,8,35489.697540990266,9505988.299531462,72.13420953089097,Yes,0.79,True
2898,Earthquake,Chile,-37.30808751142839,-71.29910605305676,2024-07-15,9,41047.327475249826,6392227.702604204,57.23519759262195,Yes,5.06706654802624,True
16555,Earthquake,Chile,-36.94102965931056,-71.59842406851618,2023-07-26,9,29491.723067968283,4349680.450584718,56.01019801863423,Yes,2.9974788006434196,True
13542,Earthquake,Chile,-34.36018221935586,-73.83271984055361,2024-06-24,9,53560.329415626984,14084594.566612672,49.38181805355799,Yes,1.596228589507875,True
15179,Earthquake,Chile,-36.78994934460359,-70.35772985108488,2024-12-05,8,33441.78858886592,10283691.088293798,47.729739878195254,No,1.4739146819296685,True
15364,Earthquake,Chile,-36.0301643616578,-70.79597436181857,2023-08-27,10,55879.578803283046,13612638.931155529,11.395490206347384,Yes,0.69,True
19663,Earthquake,Chile,-34.39903076526213,-72.56933813284827,2023-12-19,9,45866.25384858042,13466558.045802254,59.23218751281601,Yes,0.08096051459523612,True
10143,Flood,Chile,-31.738364485923555,-71.57406202143814,2023-08-27,9,46319.97637187144,10871731.63881095,19.962893601145062,Yes,7.420646284115897,True
7778,Flood,Chile,-36.435827799880805,-68.87058428673122,2023-04-01,8,53187.95678861999,11592904.82930817,51.36201115290234,Yes,1.6428213372999363,True
3524,Flood,Chile,-36.41051904304923,-69.85222243697076,2025-08-16,10,52898.34585462607,9441972.469183723,17.916177081473773,Yes,0.68,True
9605,Flood,Chile,-36.70127183054598,-72.96655979023087,2025-06-29,9,53026.710794151455,13733117.70744223,65.36299923141428,No,0.57,True
2594,Flood,Chile,-34.69681458165394,-69.2641176041137,2025-05-17,7,30189.633513349916,9241886.545903252,12.001658841394683,Yes,0.7,True
9529,Flood,Chile,-35.62306258469987,-69.7729421450498,2024-03-03,9,48841.901675804904,8795637.798322188,21.455314194585718,Yes,1.0,True
7375,Flood,Chile,-33.39775436998906,-72.03749819703545,2024-12-20,10,56971.1978829144,4891488.366257691,63.958275060133346,Yes,0.5505798665382078,True
9960,Flood,Chile,-35.430587854986115,-77.39584000962559,2023-07-23,7,36221.24035254336,5996893.208875946,17.70319569895227,Yes,2.6560769243708036,True
4606,Flood,Chile,-35.31710454193422,-68.84992507124245,2024-08-26,10,51297.18970492075,4696725.775223294,34.19836838204016,Yes,1.2401159682717866,True
3196,Flood,Chile,-34.69460266494569,-71.13792187019033,2023-08-24,9,45776.2075289887,5494405.1885389015,30.338943402751372,Yes,0.5781120198057992,True
11084,Flood,Chile,-34.99853948739438,-72.78745071011333,2023-05-21,9,27134.392985874238,5790964.65091977,64.4105491059425,No,1.8966981376477485,True
1980,Flood,Chile,-36.042833297816536,-69.10851816493508,2025-04-08,9,43006.91239292673,7806524.627016311,45.00645556704911,Yes,1.8628686378834445,True
4658,Flood,Chile,-36.0046148876974,-69.70496895944119,2024-11-27,9,40591.68060176525,11708923.960663538,13.144961019800538,No,3.0058504699299675,True
16792,Flood,Chile,-35.817055080634454,-69.39007517376203,2025-05-22,10,46548.55709447824,14737616.532081041,9.435232848076497,No,2.9557787361570593,True
16563,Flood,Chile,-33.516327708923576,-72.59762767207002,2023-02-07,9,47462.805520862836,3216423.778378602,26.49021990895137,Yes,0.7,True
16181,Flood,Chile,-35.337701568837204,-71.83012157612838,2024-11-20,9,49190.22918606773,8510582.741777115,41.39442428546663,Yes,0.3542892280434712,True
6621,Flood,Chile,-39.99734502281972,-70.20908585304714,2024-10-30,7,24683.416095868473,3821727.5691900062,37.84600438473976,Yes,0.5442172523907469,True
242,Flood,Chile,-35.16737758197083,-68.40513100864501,2025-10-12,8,32840.61284233165,6404052.803028045,53.64481770420287,No,0.6624618850290951,True
13710,Flood,Chile,-37.62934589285848,-75.43644887610085,2024-03-19,7,37358.877204774086,6814810.790680155,39.771713732923985,Yes,2.220811431355755,True
13692,Flood,Chile,-36.668494030852365,-71.16887239572375,2023-08-24,7,37551.984737359344,5419792.349672217,30.306701863366577,Yes,3.7934662695554286,True
2019,Flood,Chile,-34.746857572747935,-68.7283094879032,2024-06-20,8,35815.70985862732,1929795.4115155495,30.027874857773405,Yes,0.4888161415469873,True
3030,Flood,Chile,-35.2713095678715,-70.92435300255957,2023-12-17,7,43748.7299282362,7483994.349553785,66.24285424431275,Yes,0.6,True
17720,Flood,Chile,-36.53938248521744,-70.85480460030531,2023-06-20,10,42807.802444478526,6683231.3048501,49.84196879171021,Yes,0.67,True
4637,Flood,Chile,-37.466820767826206,-73.4718871527046,2024-03-08,10,45115.679204513115,7871448.043716007,11.649189521094687,Yes,0.85,True
17597,Flood,Chile,-34.43780231768289,-71.7698678137965,2025-07-20,9,49517.42254544147,3917314.4966554665,36.283211116424276,No,2.14964673114146,True
18957,Flood,Chile,-37.13360812287407,-70.83492951882377,2023-12-21,7,13441.899609494903,1678923.4958417579,25.87743415287227,Yes,0.5330498101294199,True
12213,Flood,Chile,-34.54731543461801,-71.79905690304732,2023-03-13,8,54058.87356752671,11057911.480439158,26.084349177212296,Yes,3.3035233131576884,True
81,Flood,Chile,-36.12759043801735,-69.90960296457287,2024-01-26,7,41620.50831670978,8726249.596036103,46.73974420408277,No,4.8198101596048035,True
13024,Flood,Chile,-34.40375307783608,-77.76533717398384,2024-09-20,10,58244.79077769604,14736577.415560978,13.36156919122614,Yes,0.94,True
3340,Flood,Chile,-36.92586090252126,-67.91753781487922,2024-04-05,7,17743.19375453859,5066297.237819703,26.46107409844641,No,0.6,True
12349,Flood,Chile,-35.81431294090625,-71.37540552073784,2024-03-23,10,61939.55970126814,11815211.893377842,28.762453432117578,Yes,2.1949758947288784,True
18686,Flood,Chile,-35.53388010714234,-73.12179619515427,2022-12-14,9,33870.820815115905,4095575.1793862223,31.970556848180934,Yes,0.85,True
5015,Flood,Chile,-34.51514127364447,-68.66585863068198,2024-06-24,8,52180.232703634545,12559557.12556965,16.00262841212252,No,6.928665267684016,True
16093,Flood,Chile,-35.6232474753083,-70.60254729203042,2024-03-10,8,25162.290273125505,4950874.333248248,61.206585776498535,Yes,5.055269385874726,True
13096,Wildfire,Chile,-32.92671168299736,-71.9193382022566,2024-03-02,4,29151.34640203181,5619109.314195853,14.78319744104419,Yes,8.816932797744878,False
19038,Wildfire,Chile,-37.8625124259633,-69.21484169136863,2024-03-23,1,19131.944325926936,4338251.372247003,47.194792684448146,Yes,5.200005143617972,False
17884,Wildfire,Chile,-33.52752653617513,-68.8276385208413,2024-03-18,2,9746.60932844423,627997.1065309707,55.38888980995199,Yes,0.32,False
2127,Wildfire,Chile,-34.607778387783455,-76.9652183725825,2025-10-15,6,20625.71763918366,2470129.260042406,36.3758082005458,Yes,1.593236785132588,False
9839,Wildfire,Chile,-34.335797124014945,-72.0404950269896,2023-07-22,6,34512.30241929765,6568378.497667626,16.68880354760486,Yes,0.73,False
8510,Wildfire,Chile,-32.78566739332028,-70.65058622242502,2025-08-29,4,16194.270148601836,1684806.1274248122,54.592858582728724,Yes,0.38,False
10585,Wildfire,Chile,-36.11469416074923,-75.41329592888384,2023-01-23,4,14936.90482974301,333469.1523804406,55.069030705807556,Yes,0.37974329786065897,False
18102,Wildfire,Chile,-34.0914973161551,-71.66690657400962,2024-04-07,2,6429.092552777665,1279006.273220137,55.61470899900667,Yes,0.13,False
15560,Wildfire,Chile,-35.139332528666145,-71.67905617075425,2023-10-12,5,14154.627924525143,2300049.360574427,7.504545966799193,Yes,4.537637144672611,False
5248,Wildfire,Chile,-33.6640773748318,-68.43635471786396,2024-06-20,1,379.18127286510577,323244.48968885787,6.105367994920105,Yes,0.2,False
7577,Wildfire,Chile,-35.76646302996086,-70.40041588420719,2024-12-10,1,6467.383423875045,1892857.9264432562,31.57332761824656,Yes,1.8882247026162444,False
4904,Wildfire,Chile,-37.74022531015655,-73.10960809113102,2025-10-26,5,25855.113073956716,2205635.730415505,26.298425601953223,Yes,1.3966568455132515,False
8315,Wildfire,Chile,-39.21645808536095,-70.00874092751447,2024-09-07,4,21408.228295303288,4549583.844757447,46.71521245168867,Yes,2.634174503547036,False
16705,Wildfire,Chile,-36.72653821113545,-74.91277137950881,2022-12-31,1,3909.8502338090757,713547.1220142298,19.12294123337886,No,0.36,False
17966,Wildfire,Chile,-35.31971779764124,-69.63232768185686,2025-10-07,5,19828.832201108547,1728437.318963624,60.99815100757906,Yes,0.29898356194574593,False
16972,Wildfire,Chile,-33.9798978312987,-71.38893147698293,2024-06-23,3,13049.477462585464,868378.6054078677,56.98921528601755,Yes,2.6733917456071628,False
4801,Wildfire,Chile,-36.61332119631028,-73.53392716305157,2023-05-13,5,24887.3683755489,6286092.529287319,46.96835445890196,Yes,1.2849215268640022,False
7342,Wildfire,Chile,-31.431383060188928,-73.45473827466645,2023-04-09,1,2489.0614610131706,150398.60759638058,60.30944282110778,Yes,0.33,False
4109,Wildfire,Chile,-35.666996250062205,-70.3194710616951,2023-12-04,6,33232.04239498177,3163719.1101507167,6.846943464625257,No,5.231908714766362,False
6329,Wildfire,Chile,-31.85095354776153,-70.12457413736739,2023-12-20,5,35505.64116517186,8123828.573087218,49.42297039122725,Yes,0.08784030173179136,False
8876,Wildfire,Chile,-34.29085332711907,-67.47331491952461,2025-02-02,5,23152.46320764007,5063176.465941817,13.596634082794822,Yes,2.033688182995282,False
10152,Wildfire,Chile,-35.40772370757126,-71.67285628217009,2023-05-10,3,23862.993249291256,5691387.986115049,62.894526684569676,Yes,3.2449693468190883,False
15239,Wildfire,Chile,-32.9509197317409,-72.68222474005289,2022-12-08,3,19189.592804514785,2626381.577867675,28.363550516485475,Yes,0.1619137020860627,False
5148,Wildfire,Chile,-34.739622504044405,-73.15448014497044,2025-11-14,6,19197.38335306174,4170144.3638086244,52.90631576905021,Yes,2.164211793424027,False
2819,Wildfire,Chile,-34.392333645193595,-73.87367032718672,2023-02-21,2,1921.5867612509958,141225.04799174334,6.9838985908102424,Yes,7.951123425586298,False
16225,Wildfire,Chile,-32.83333171220349,-74.30744661287866,2023-07-01,5,17816.379663079217,2427893.364868698,49.32165524032898,No,0.46,False
19127,Wildfire,Chile,-36.692459479564526,-70.79636666026833,2025-05-08,1,10426.906434756811,808338.8934162357,3.979599294919531,No,0.64,False
16268,Wildfire,Chile,-38.66464112615454,-70.29930315308593,2022-12-08,2,11681.206194911725,3124558.7212620787,25.82422369666042,Yes,2.111447542655174,False
1988,Wildfire,Chile,-37.56025086398199,-69.96846466794068,2023-06-15,2,10666.76561066056,3331937.0731844413,44.969626312929826,Yes,1.38098277737683,False
8364,Wildfire,Chile,-36.809529264157504,-71.50472765508867,2023-09-20,5,28653.30340103997,2837161.075760693,23.662872346583686,Yes,3.485714917220568,False
15579,Wildfire,Chile,-37.813822349733634,-71.91878792123023,2023-09-01,5,47082.11607131068,3949201.0947244363,49.575619133050864,No,3.6728892415414416,False
19700,Wildfire,Chile,-39.9398359415995,-70.04501805539611,2024-07-15,3,1293.001781889147,446878.18526792235,28.636720506059188,No,0.72,False
15211,Wildfire,Chile,-32.89477698879854,-70.45844593747218,2023-09-11,3,16452.71871315081,2579423.620066791,36.489280491539326,Yes,4.5678420335953795,False
6650,Wildfire,Chile,-34.22625879551248,-71.11447498260742,2025-01-03,3,7536.762612820565,448161.444061683,10.926494355770252,Yes,0.72,False
6633,Wildfire,Chile,-37.98437170716087,-75.20984102232374,2023-04-15,4,26168.18703563879,1101045.2741773224,40.15567005427584,Yes,2.0821296128769085,False
1132,Wildfire,Chile,-35.084426537434446,-74.87761140539075,2024-09-12,5,33553.61265757241,5780932.365056138,38.40719394677758,Yes,1.7440469432806607,False
9425,Wildfire,Chile,-36.19241192889075,-71.82357531498766,2023-05-03,2,7032.699441725566,1730716.7713286327,28.991579788452917,Yes,1.5975544330248082,False
18442,Wildfire,Chile,-36.85634769213841,-70.17918143632521,2025-03-20,6,26367.43127943968,3750712.376710787,6.236069124570653,No,0.3002310308146793,False
224,Wildfire,Chile,-38.12806417961698,-70.36095688688026,2023-01-09,4,30436.135226362258,9359444.277977377,3.9454112899204636,Yes,2.9463564523434806,False
14854,Wildfire,Chile,-36.63738327448166,-68.47723867646165,2023-09-13,5,44833.44635619672,2955437.1493375353,54.83702899984739,Yes,1.5115798336183828,False
19552,Wildfire,Chile,-35.23332590306356,-68.56817990007998,2025-02-13,3,39708.1811778641,10103541.947560187,46.219303988294854,Yes,1.9324239932648406,False
18066,Wildfire,Chile,-32.10311844853809,-71.01730601236001,2025-11-03,2,2789.4663510689516,493828.5781566736,19.190297376529177,Yes,1.3588933375731962,False
9456,Wildfire,Chile,-34.12469889762071,-68.3306200182131,2023-06-26,2,23289.751708766296,2912160.1321512046,43.18157744272023,Yes,0.63,False
17797,Hurricane,Chile,-34.28852938297155,-72.31349762595252,2023-06-28,3,21671.428886026242,2473650.3950595367,49.62042093323628,Yes,3.4473707671385565,False
10571,Hurricane,Chile,-36.32519300543724,-72.52002996608515,2025-08-03,2,20229.484589521984,3427112.873994547,17.568928613367355,Yes,0.35,False
7191,Hurricane,Chile,-36.594664977980585,-68.053076683683,2024-04-11,3,1873.4797636302894,336278.88702315936,50.82604737482225,Yes,0.25,False
2000,Hurricane,Chile,-32.91033450862012,-65.86375417038418,2023-01-02,3,19796.02429246779,1258338.6352785206,4.378473908155273,No,0.69,False
13060,Hurricane,Chile,-35.556185540932326,-74.27996325375955,2024-07-09,2,36.902429198792184,187901.30495038457,38.81775983658596,No,2.3569786328973295,False
7536,Hurricane,Chile,-36.40371993039236,-71.4392139597859,2025-02-06,5,28238.879995732284,7090452.545181531,46.870385919092996,No,1.3594528681814486,False
16392,Hurricane,Chile,-33.12921469324033,-73.25322109211021,2025-01-27,6,34811.715061357994,5392960.153354141,68.36249080257889,No,1.2089697134713502,False
18103,Hurricane,Chile,-37.38992242416252,-68.64825406976684,2025-04-04,4,17415.053508094257,4682027.322124534,42.4999106202876,Yes,0.36,False
13105,Hurricane,Chile,-37.143244012133984,-72.1767725126403,2024-12-06,4,16502.88287173119,3371181.708493016,1.5123440865467732,Yes,1.157358110174101,False
13242,Hurricane,Chile,-36.03441354078529,-70.22266228127741,2023-08-15,6,33502.91385293501,4261939.636791607,10.722216725902559,No,1.2780019612163354,False
